participant,recording_public_id,alpha_low_hz,alpha_high_hz,alpha_band_hz,trial_id,block,cue_index,cue_side,had_change,target_side,hit,miss,correct_rejection,behavior_correct,cue_time_rel_s,excluded_ocular,rejected_amplitude,included,analysis,window,PO7_alpha_db,PO8_alpha_db,OZ_alpha_db,PZ_alpha_db,contra_channel,ipsi_channel,contra_alpha_db,ipsi_alpha_db,contra_minus_ipsi_db,po8_minus_po7_db
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_9,1,8,L,True,L,True,False,False,True,199.3624753264012,False,False,True,cue_locked,cue_0p5_1p2,-1.1092019988097894,-2.6207529597142125,-0.4699446526487417,-1.006812428081856,PO8,PO7,-2.6207529597142125,-1.1092019988097894,-1.511550960904423,-1.511550960904423
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_9,1,8,L,True,L,True,False,False,True,199.3624753264012,False,False,True,cue_locked,cue_0p5_1p9,-0.5014023362634435,-1.6813599333144205,0.8405629493369968,0.6437555066946022,PO8,PO7,-1.6813599333144205,-0.5014023362634435,-1.179957597050977,-1.179957597050977
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_9,1,8,L,True,L,True,False,False,True,199.3624753264012,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-1.6328536323031813,-1.9889026179175853,0.1001415186596279,0.6380070949552272,PO8,PO7,-1.9889026179175853,-1.6328536323031813,-0.3560489856144042,-0.3560489856144042
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_10,1,9,L,False,,False,False,True,True,203.95108158094808,False,True,False,cue_locked,cue_0p3_1p2,18.185823038534185,22.722557766091107,18.01429623568382,21.600332358752144,PO8,PO7,22.722557766091107,18.185823038534185,4.536734727556922,4.536734727556922
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_10,1,9,L,False,,False,False,True,True,203.95108158094808,False,True,False,cue_locked,cue_0p5_1p2,19.248191251691,23.75922668165217,19.062582510804905,22.630564169096683,PO8,PO7,23.75922668165217,19.248191251691,4.511035429961169,4.511035429961169
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_10,1,9,L,False,,False,False,True,True,203.95108158094808,False,True,False,cue_locked,cue_0p5_1p9,16.312026744452716,20.83048105675838,16.140860818341014,19.6962691003508,PO8,PO7,20.83048105675838,16.312026744452716,4.518454312305664,4.518454312305664
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_10,1,9,L,False,,False,False,True,True,203.95108158094808,False,True,False,cue_locked,cue_1p3_2p1_target_interval,-0.4459538549671627,3.41559278630244,-0.6843824184328666,2.2574520596135925,PO8,PO7,3.41559278630244,-0.4459538549671627,3.8615466412696025,3.8615466412696025
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_11,1,10,R,False,,False,False,True,True,208.33937353745569,False,False,True,cue_locked,cue_0p3_1p2,5.0130658658769365,0.338512656844031,4.005383340675637,1.788877062601895,PO7,PO8,5.0130658658769365,0.338512656844031,4.674553209032905,-4.674553209032905
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_11,1,10,R,False,,False,False,True,True,208.33937353745569,False,False,True,cue_locked,cue_0p5_1p2,6.047475214180632,1.135984544721582,5.021967550132863,2.7013156554911086,PO7,PO8,6.047475214180632,1.135984544721582,4.91149066945905,-4.91149066945905
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_11,1,10,R,False,,False,False,True,True,208.33937353745569,False,False,True,cue_locked,cue_0p5_1p9,5.28709758129717,2.0956122392489847,5.984768582629265,4.542892780057977,PO7,PO8,5.28709758129717,2.0956122392489847,3.191485342048185,-3.191485342048185
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_11,1,10,R,False,,False,False,True,True,208.33937353745569,False,False,True,cue_locked,cue_1p3_2p1_target_interval,3.518332125241245,2.1854638047828896,5.8675542556264615,5.237162979307815,PO7,PO8,3.518332125241245,2.1854638047828896,1.3328683204583551,-1.3328683204583551
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_12,1,11,L,True,L,True,False,False,True,212.64780639484525,False,False,True,cue_locked,cue_0p3_1p2,3.755415789157662,1.4629448911797778,3.501998464580621,-1.5670288202037264,PO8,PO7,1.4629448911797778,3.755415789157662,-2.2924708979778843,-2.2924708979778843
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_12,1,11,L,True,L,True,False,False,True,212.64780639484525,False,False,True,cue_locked,cue_0p5_1p2,2.415998302272417,-1.0019521896070496,1.4598395809166431,-2.2978200837478453,PO8,PO7,-1.0019521896070496,2.415998302272417,-3.4179504918794663,-3.4179504918794663
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_12,1,11,L,True,L,True,False,False,True,212.64780639484525,False,False,True,cue_locked,cue_0p5_1p9,2.377304519771881,-0.6496580253747233,1.4152203713826674,-2.597117382045549,PO8,PO7,-0.6496580253747233,2.377304519771881,-3.0269625451466045,-3.0269625451466045
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_12,1,11,L,True,L,True,False,False,True,212.64780639484525,False,False,True,cue_locked,cue_1p3_2p1_target_interval,2.298735402646491,-0.4794964193030371,1.451628347162182,-3.1767418985779106,PO8,PO7,-0.4794964193030371,2.298735402646491,-2.778231821949528,-2.778231821949528
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_13,1,12,R,True,R,True,False,False,True,217.07152595103253,False,False,True,cue_locked,cue_0p3_1p2,4.612081638268949,0.827563686726944,3.934294296538842,5.547687486030352,PO7,PO8,4.612081638268949,0.827563686726944,3.784517951542005,-3.784517951542005
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_13,1,12,R,True,R,True,False,False,True,217.07152595103253,False,False,True,cue_locked,cue_0p5_1p2,5.557733448230704,1.7788016166516851,4.872018902874792,6.534379406194263,PO7,PO8,5.557733448230704,1.7788016166516851,3.778931831579019,-3.778931831579019
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_13,1,12,R,True,R,True,False,False,True,217.07152595103253,False,False,True,cue_locked,cue_0p5_1p9,4.04573194903603,0.1580034123697208,3.2026212058406136,4.828714706672543,PO7,PO8,4.04573194903603,0.1580034123697208,3.887728536666309,-3.887728536666309
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_13,1,12,R,True,R,True,False,False,True,217.07152595103253,False,False,True,cue_locked,cue_1p3_2p1_target_interval,1.9739122840549348,-1.9481647854356707,0.831148547010474,1.535438639942465,PO7,PO8,1.9739122840549348,-1.9481647854356707,3.9220770694906055,-3.9220770694906055
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_14,1,13,L,True,L,True,False,False,True,221.5292268069461,False,False,True,cue_locked,cue_0p3_1p2,4.058256825612697,5.57030987371931,2.7449404626029037,0.1676355473632551,PO8,PO7,5.57030987371931,4.058256825612697,1.5120530481066128,1.5120530481066128
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_14,1,13,L,True,L,True,False,False,True,221.5292268069461,False,False,True,cue_locked,cue_0p5_1p2,5.028705125083349,6.469589489761095,3.5365587219760317,1.1793247805737332,PO8,PO7,6.469589489761095,5.028705125083349,1.4408843646777454,1.4408843646777454
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_14,1,13,L,True,L,True,False,False,True,221.5292268069461,False,False,True,cue_locked,cue_0p5_1p9,3.6586886626836,5.202114212118026,1.4874307681425711,1.6601862919898758,PO8,PO7,5.202114212118026,3.6586886626836,1.543425549434426,1.543425549434426
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_14,1,13,L,True,L,True,False,False,True,221.5292268069461,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-2.105275175872801,1.0547183248921537,-5.364839312807582,0.1528496323396276,PO8,PO7,1.0547183248921537,-2.105275175872801,3.159993500764955,3.159993500764955
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_15,1,14,R,False,,False,False,True,True,225.8726053638384,False,False,True,cue_locked,cue_0p3_1p2,0.0519067382253204,1.0242016624099848,-0.4038253014799709,1.1269635942804903,PO7,PO8,0.0519067382253204,1.0242016624099848,-0.9722949241846645,0.9722949241846645
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_15,1,14,R,False,,False,False,True,True,225.8726053638384,False,False,True,cue_locked,cue_0p5_1p2,-0.757608228215788,1.261449452660658,-0.2590264516780123,1.6620670843004124,PO7,PO8,-0.757608228215788,1.261449452660658,-2.019057680876446,2.019057680876446
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_15,1,14,R,False,,False,False,True,True,225.8726053638384,False,False,True,cue_locked,cue_0p5_1p9,2.398113283635157,3.5048869840336656,5.065713578917361,3.4991916553676146,PO7,PO8,2.398113283635157,3.5048869840336656,-1.106773700398508,1.106773700398508
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_15,1,14,R,False,,False,False,True,True,225.8726053638384,False,False,True,cue_locked,cue_1p3_2p1_target_interval,3.645502377753076,4.08241928346748,6.553689363249518,4.135399049892251,PO7,PO8,3.645502377753076,4.08241928346748,-0.4369169057144035,0.4369169057144035
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_16,1,15,R,False,,False,False,True,True,230.48737511818763,False,False,True,cue_locked,cue_0p3_1p2,3.1567365684124167,1.3486811830956549,3.971409364936688,0.1665446999003277,PO7,PO8,3.1567365684124167,1.3486811830956549,1.8080553853167616,-1.8080553853167616
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_16,1,15,R,False,,False,False,True,True,230.48737511818763,False,False,True,cue_locked,cue_0p5_1p2,3.549240761223777,1.7867476530448878,4.32737151754248,0.3688450187358291,PO7,PO8,3.549240761223777,1.7867476530448878,1.7624931081788893,-1.7624931081788893
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_16,1,15,R,False,,False,False,True,True,230.48737511818763,False,False,True,cue_locked,cue_0p5_1p9,3.140353957743592,0.3980487032381515,2.9509404876549428,-1.5522074495680285,PO7,PO8,3.140353957743592,0.3980487032381515,2.7423052545054403,-2.7423052545054403
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_16,1,15,R,False,,False,False,True,True,230.48737511818763,False,False,True,cue_locked,cue_1p3_2p1_target_interval,2.770969324630137,-2.3112472229817893,1.2248869881671522,-2.742289097643517,PO7,PO8,2.770969324630137,-2.3112472229817893,5.082216547611926,-5.082216547611926
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_17,1,16,L,False,,False,False,True,True,234.78757517563645,False,False,True,cue_locked,cue_0p3_1p2,-4.682346232425544,-8.67080126459235,-6.6731422199985975,-3.6363593265547656,PO8,PO7,-8.67080126459235,-4.682346232425544,-3.988455032166807,-3.988455032166807
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_17,1,16,L,False,,False,False,True,True,234.78757517563645,False,False,True,cue_locked,cue_0p5_1p2,-4.186131127167587,-8.164689459575417,-5.763340000235624,-2.9769378364748182,PO8,PO7,-8.164689459575417,-4.186131127167587,-3.9785583324078297,-3.9785583324078297
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_17,1,16,L,False,,False,False,True,True,234.78757517563645,False,False,True,cue_locked,cue_0p5_1p9,-4.99445709832096,-8.71930883448465,-6.08814559863961,-3.2180158451636256,PO8,PO7,-8.71930883448465,-4.99445709832096,-3.72485173616369,-3.72485173616369
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_17,1,16,L,False,,False,False,True,True,234.78757517563645,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-6.503187495074574,-10.77471942273943,-8.100303799344946,-4.953809704200778,PO8,PO7,-10.77471942273943,-6.503187495074574,-4.2715319276648565,-4.2715319276648565
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_18,1,17,L,True,L,True,False,False,True,239.0535400332883,False,False,True,cue_locked,cue_0p3_1p2,-0.9516436787984222,-1.0198406570889054,-0.0507023805039824,-0.4231104892288223,PO8,PO7,-1.0198406570889054,-0.9516436787984222,-0.0681969782904832,-0.0681969782904832
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_18,1,17,L,True,L,True,False,False,True,239.0535400332883,False,False,True,cue_locked,cue_0p5_1p2,-0.9692701019367846,-1.1605097935023596,-0.3546298948188698,-0.1069734103241805,PO8,PO7,-1.1605097935023596,-0.9692701019367846,-0.1912396915655749,-0.1912396915655749
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_18,1,17,L,True,L,True,False,False,True,239.0535400332883,False,False,True,cue_locked,cue_0p5_1p9,-1.2623377455536495,-1.4611591057272038,-0.3996424763776348,1.3659187155343973,PO8,PO7,-1.4611591057272038,-1.2623377455536495,-0.1988213601735542,-0.1988213601735542
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_18,1,17,L,True,L,True,False,False,True,239.0535400332883,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-1.218215925213816,-1.7491134278371971,-0.1783884657862447,3.011349340301377,PO8,PO7,-1.7491134278371971,-1.218215925213816,-0.5308975026233811,-0.5308975026233811
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_19,1,18,R,False,,False,False,True,True,243.8560539858881,False,False,True,cue_locked,cue_0p3_1p2,-5.107852169528443,-4.25643623348133,-0.8077749812529768,-5.935073503789434,PO7,PO8,-5.107852169528443,-4.25643623348133,-0.851415936047113,0.851415936047113
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_19,1,18,R,False,,False,False,True,True,243.8560539858881,False,False,True,cue_locked,cue_0p5_1p2,-4.237386285810901,-3.336385115186113,0.0613528991526175,-4.87289442034165,PO7,PO8,-4.237386285810901,-3.336385115186113,-0.9010011706247876,0.9010011706247876
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_19,1,18,R,False,,False,False,True,True,243.8560539858881,False,False,True,cue_locked,cue_0p5_1p9,-3.4972862766494703,-3.4999933568459536,-1.2659529417329454,-5.05318126401551,PO7,PO8,-3.4972862766494703,-3.4999933568459536,0.0027070801964832,-0.0027070801964832
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_19,1,18,R,False,,False,False,True,True,243.8560539858881,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-2.594776014145049,-3.1098004161177224,-2.593425329987282,-3.596063082973772,PO7,PO8,-2.594776014145049,-3.1098004161177224,0.5150244019726733,-0.5150244019726733
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_20,1,19,L,True,L,True,False,False,True,248.2589653423056,False,False,True,cue_locked,cue_0p3_1p2,-3.4031839827310693,1.5994011018717529,2.730347239700699,-1.4999254101190247,PO8,PO7,1.5994011018717529,-3.4031839827310693,5.002585084602822,5.002585084602822
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_20,1,19,L,True,L,True,False,False,True,248.2589653423056,False,False,True,cue_locked,cue_0p5_1p2,-3.8006404175446815,1.7641530228782918,2.893265098255657,-0.8493401937975226,PO8,PO7,1.7641530228782918,-3.8006404175446815,5.564793440422974,5.564793440422974
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_20,1,19,L,True,L,True,False,False,True,248.2589653423056,False,False,True,cue_locked,cue_0p5_1p9,-0.0606344883897659,4.395071826592675,5.626569860864775,3.4401357956932834,PO8,PO7,4.395071826592675,-0.0606344883897659,4.455706314982441,4.455706314982441
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b1_20,1,19,L,True,L,True,False,False,True,248.2589653423056,False,False,True,cue_locked,cue_1p3_2p1_target_interval,1.3705661719855555,4.1651182373991,6.142615664353337,4.011558840223828,PO8,PO7,4.1651182373991,1.3705661719855555,2.7945520654135443,2.7945520654135443
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_1,2,20,R,False,,False,False,True,True,261.24866591370665,False,False,True,cue_locked,cue_0p3_1p2,-1.7577756564051947,3.159507227393471,4.541558245963525,-1.7926302966762302,PO7,PO8,-1.7577756564051947,3.159507227393471,-4.9172828837986655,4.9172828837986655
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_1,2,20,R,False,,False,False,True,True,261.24866591370665,False,False,True,cue_locked,cue_0p5_1p2,-2.1562771091849413,3.1736390765500584,4.485605573756147,-1.458513186830316,PO7,PO8,-2.1562771091849413,3.1736390765500584,-5.329916185735,5.329916185735
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_1,2,20,R,False,,False,False,True,True,261.24866591370665,False,False,True,cue_locked,cue_0p5_1p9,-0.5841570397171013,2.5004917835845686,4.309134114453028,-1.4754511343205747,PO7,PO8,-0.5841570397171013,2.5004917835845686,-3.08464882330167,3.08464882330167
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_1,2,20,R,False,,False,False,True,True,261.24866591370665,False,False,True,cue_locked,cue_1p3_2p1_target_interval,0.8637648161881892,0.7552827324901465,4.1773447705099525,-0.5621650344317601,PO7,PO8,0.8637648161881892,0.7552827324901465,0.1084820836980426,-0.1084820836980426
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_2,2,21,R,False,,False,False,True,True,265.5985263705952,False,False,True,cue_locked,cue_0p3_1p2,-7.833672674885886,-7.100257781832204,-3.406550756832792,-1.2769520032377053,PO7,PO8,-7.833672674885886,-7.100257781832204,-0.7334148930536815,0.7334148930536815
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_2,2,21,R,False,,False,False,True,True,265.5985263705952,False,False,True,cue_locked,cue_0p5_1p2,-10.603224694084204,-8.669482198862239,-4.058935879779595,-1.0341932449121316,PO7,PO8,-10.603224694084204,-8.669482198862239,-1.9337424952219653,1.9337424952219653
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_2,2,21,R,False,,False,False,True,True,265.5985263705952,False,False,True,cue_locked,cue_0p5_1p9,-8.31539290826347,-5.781315743883142,-4.229993119406803,-0.3174041010722079,PO7,PO8,-8.31539290826347,-5.781315743883142,-2.534077164380329,2.534077164380329
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_2,2,21,R,False,,False,False,True,True,265.5985263705952,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-6.116367752722761,-3.4477868195768284,-2.452288425109564,0.0010314210616515,PO7,PO8,-6.116367752722761,-3.4477868195768284,-2.6685809331459325,2.6685809331459325
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_3,2,22,R,True,R,True,False,False,True,269.8973635281436,False,False,True,cue_locked,cue_0p3_1p2,4.375527329494682,2.2632575356442204,1.7715329967988005,0.9297243513869468,PO7,PO8,4.375527329494682,2.2632575356442204,2.1122697938504618,-2.1122697938504618
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_3,2,22,R,True,R,True,False,False,True,269.8973635281436,False,False,True,cue_locked,cue_0p5_1p2,4.870483065706006,1.391214439217914,1.947532940284341,1.075686349289234,PO7,PO8,4.870483065706006,1.391214439217914,3.479268626488092,-3.479268626488092
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_3,2,22,R,True,R,True,False,False,True,269.8973635281436,False,False,True,cue_locked,cue_0p5_1p9,3.993513292363344,4.62665062539521,3.864899940831833,0.6337248963041602,PO7,PO8,3.993513292363344,4.62665062539521,-0.6331373330318657,0.6331373330318657
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_3,2,22,R,True,R,True,False,False,True,269.8973635281436,False,False,True,cue_locked,cue_1p3_2p1_target_interval,3.0046495597982927,6.986474892847362,5.247475189467561,0.7925426188536917,PO7,PO8,3.0046495597982927,6.986474892847362,-3.981825333049069,3.981825333049069
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_4,2,23,L,True,L,True,False,False,True,274.3963824835373,False,False,True,cue_locked,cue_0p3_1p2,-0.9793161397048272,4.716721121968068,1.8389263574852708,-0.0811431068634521,PO8,PO7,4.716721121968068,-0.9793161397048272,5.696037261672895,5.696037261672895
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_4,2,23,L,True,L,True,False,False,True,274.3963824835373,False,False,True,cue_locked,cue_0p5_1p2,-0.315299648266421,5.268332762541384,2.2757529147942512,0.9155495926706674,PO8,PO7,5.268332762541384,-0.315299648266421,5.583632410807805,5.583632410807805
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_4,2,23,L,True,L,True,False,False,True,274.3963824835373,False,False,True,cue_locked,cue_0p5_1p9,-1.222904463322239,3.587859536346562,1.109919103716176,0.7847249219218483,PO8,PO7,3.587859536346562,-1.222904463322239,4.810763999668802,4.810763999668802
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_4,2,23,L,True,L,True,False,False,True,274.3963824835373,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-2.972945575681888,0.1151274097138233,0.1622362915144762,-0.5431691982070384,PO8,PO7,0.1151274097138233,-2.972945575681888,3.088072985395712,3.088072985395712
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_5,2,24,R,True,R,True,False,False,True,278.8491113394266,False,False,True,cue_locked,cue_0p3_1p2,3.54565875619854,0.0075702698233499,3.4145557085550537,2.413114576311893,PO7,PO8,3.54565875619854,0.0075702698233499,3.5380884863751896,-3.5380884863751896
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_5,2,24,R,True,R,True,False,False,True,278.8491113394266,False,False,True,cue_locked,cue_0p5_1p2,4.487843258863061,0.2201002564061088,3.927082500282197,3.2989676836138058,PO7,PO8,4.487843258863061,0.2201002564061088,4.267743002456951,-4.267743002456951
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_5,2,24,R,True,R,True,False,False,True,278.8491113394266,False,False,True,cue_locked,cue_0p5_1p9,2.871076265809631,-1.2778016248817334,2.656332027500852,1.7630569947057593,PO7,PO8,2.871076265809631,-1.2778016248817334,4.148877890691365,-4.148877890691365
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_5,2,24,R,True,R,True,False,False,True,278.8491113394266,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-0.9572569744667382,-3.611756332736839,0.1974829476296155,-2.632230617844745,PO7,PO8,-0.9572569744667382,-3.611756332736839,2.6544993582701006,-2.6544993582701006
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_6,2,25,R,True,R,True,False,False,True,283.27301389561035,False,False,True,cue_locked,cue_0p3_1p2,4.28875149157366,-0.7643797674463153,1.768769226558615,-3.6219932648290047,PO7,PO8,4.28875149157366,-0.7643797674463153,5.053131259019975,-5.053131259019975
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_6,2,25,R,True,R,True,False,False,True,283.27301389561035,False,False,True,cue_locked,cue_0p5_1p2,4.9275565880400265,0.0093971462235833,2.6944980034931683,-2.9367699899485427,PO7,PO8,4.9275565880400265,0.0093971462235833,4.918159441816443,-4.918159441816443
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_6,2,25,R,True,R,True,False,False,True,283.27301389561035,False,False,True,cue_locked,cue_0p5_1p9,2.350889765720314,-2.5127772534355177,-0.1373737674793557,-4.117437728675891,PO7,PO8,2.350889765720314,-2.5127772534355177,4.863667019155832,-4.863667019155832
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_6,2,25,R,True,R,True,False,False,True,283.27301389561035,False,False,True,cue_locked,cue_1p3_2p1_target_interval,-4.565337333014443,-7.034574518824879,-8.045042010038873,-4.688018842197698,PO7,PO8,-4.565337333014443,-7.034574518824879,2.469237185810436,-2.469237185810436
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_7,2,26,R,False,,False,False,True,True,287.90408084972296,False,True,False,cue_locked,cue_0p3_1p2,25.35475880692083,26.37690160205139,24.518818616668536,28.355993971261853,PO7,PO8,25.35475880692083,26.37690160205139,-1.0221427951305593,1.0221427951305593
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_7,2,26,R,False,,False,False,True,True,287.90408084972296,False,True,False,cue_locked,cue_0p5_1p2,26.0560374784502,27.075864380752503,25.214903002776275,29.06585023247849,PO7,PO8,26.0560374784502,27.075864380752503,-1.019826902302306,1.019826902302306
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_7,2,26,R,False,,False,False,True,True,287.90408084972296,False,True,False,cue_locked,cue_0p5_1p9,23.056159029528462,24.072863749344933,22.21385842918473,26.057519907437605,PO7,PO8,23.056159029528462,24.072863749344933,-1.0167047198164667,1.0167047198164667
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_7,2,26,R,False,,False,False,True,True,287.90408084972296,False,True,False,cue_locked,cue_1p3_2p1_target_interval,0.0849317171634064,-0.8130610715397608,-1.9801415163479985,-4.348487905203518,PO7,PO8,0.0849317171634064,-0.8130610715397608,0.8979927887031672,-0.8979927887031672
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_8,2,27,R,False,,False,False,True,True,292.196641207207,False,True,False,cue_locked,cue_0p3_1p2,1.9152007158255968,6.222114267341976,3.676463379372037,-0.1320961344302598,PO7,PO8,1.9152007158255968,6.222114267341976,-4.306913551516379,4.306913551516379
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_8,2,27,R,False,,False,False,True,True,292.196641207207,False,True,False,cue_locked,cue_0p5_1p2,2.9668477213283078,7.079641470125062,4.696376636939608,0.7486041080888381,PO7,PO8,2.9668477213283078,7.079641470125062,-4.112793748796754,4.112793748796754
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_8,2,27,R,False,,False,False,True,True,292.196641207207,False,True,False,cue_locked,cue_0p5_1p9,14.460400504089668,20.600669599989672,17.147416900214193,14.852345060642389,PO7,PO8,14.460400504089668,20.600669599989672,-6.140269095900004,6.140269095900004
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_8,2,27,R,False,,False,False,True,True,292.196641207207,False,True,False,cue_locked,cue_1p3_2p1_target_interval,16.780100763867463,23.031739259874268,19.55285301620069,17.322094478683145,PO7,PO8,16.780100763867463,23.031739259874268,-6.251638496006805,6.251638496006805
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_9,2,28,R,False,,False,False,True,True,296.46902076504193,False,False,True,cue_locked,cue_0p3_1p2,-5.753586071563977,-6.627979515665123,-6.930651744237341,-8.47556938498461,PO7,PO8,-5.753586071563977,-6.627979515665123,0.8743934441011456,-0.8743934441011456
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_9,2,28,R,False,,False,False,True,True,296.46902076504193,False,False,True,cue_locked,cue_0p5_1p2,-5.674883731417397,-5.945147559181287,-6.391768220542931,-7.895311547938256,PO7,PO8,-5.674883731417397,-5.945147559181287,0.2702638277638893,-0.2702638277638893
Participante con NAION,P03_run01_visual,8.0,12.0,8.00-12.00,b2_9,2,28,R,False,,False,False,True,True,296.46902076504193,False,False,True,cue_locked,cue_0p5_1p9,-4.506699429821493,-7.182042891182872,-6.371171325437803,-4.438673765908479,PO7,PO8,-4.506699429821493,-7.182042891182872,2.6753434613613782,-2.6753434613613782
